PersonalID,Title,FullName,Gender,DateOfBirth,District,DSDivision,Address,MobileNumber,CivilStatus,NICNumber,PassportNumber,Email
2149,Mrs.,Janani Edirisinghe,Female,2006-12-03,Moneragala,Sevanagala,"636 Temple Road, Sevanagala, Moneragala",0768394941,Single,673521423V,N4460445,janani.edirisinghe@slnet.lk
2150,Mr.,Buddhika Karunaratne,Male,1981-08-16,Matara,Kirinda Puhulwella,"651 Church Street, Kirinda Puhulwella, Matara",0715102440,Single,745250257V,N8864304,buddhika.karunaratne@yahoo.com
2151,Miss,Anjali Edirisinghe,Female,1983-01-26,Batticaloa,Manmunai North,"384 Church Street, Manmunai North, Batticaloa",0766452768,Divorced,928352020V,N7086861,anjali.edirisinghe@gmail.com
2152,Mr.,Indika Nadarajah,Male,2004-10-17,Matara,Athuraliya,"413 Beach Road, Athuraliya, Matara",0739951222,Widowed,765328204V,N8005345,indika.nadarajah@hotmail.com
2153,Mrs.,Menaka Chandrasekara,Female,1991-09-29,Trincomalee,Kantalai,"912 Main Road, Kantalai, Trincomalee",0741019187,Married,599427686V,N6207975,
2154,Mr.,Mahesh Kumara,Male,2001-01-21,Vavuniya,Vavuniya North,"930 Beach Road, Vavuniya North, Vavuniya",0749588376,Single,863281418V,N7956373,
2155,Miss,Achini Udayanga,Female,2000-08-15,Mullaitivu,Oddusuddan,"807 Colombo Street, Oddusuddan, Mullaitivu",0765667895,Single,918058813V,N7174035,
2156,Mr.,Priyantha Liyanage,Male,1982-05-19,Trincomalee,Gomarankadawala,"679 Temple Road, Gomarankadawala, Trincomalee",0772779379,Divorced,704101900V,N7308956,
2157,Ms.,Madhavi Hewage,Female,1996-05-10,Gampaha,Divulapitiya,"970 Kandy Road, Divulapitiya, Gampaha",0748262927,Divorced,742675082V,N5494644,madhavi.hewage@gmail.com
2158,Mr.,Akila Senanayake,Male,1977-03-01,Nuwara Eliya,Kothmale,"562 School Lane, Kothmale, Nuwara Eliya",0767819841,Single,890443115V,N1384288,akila.senanayake@yahoo.com
2159,Ms.,Kanchana Yapa,Female,1995-09-25,Vavuniya,Vavuniya North,"681 Beach Road, Vavuniya North, Vavuniya",0779001070,Single,694920268V,N5687439,
2160,Miss,Nethmi de Silva,Female,1997-11-25,Batticaloa,Koralai Pattu Central,"938 Galle Road, Koralai Pattu Central, Batticaloa",0795698101,Divorced,557682662V,N1242916,
2161,Miss,Wasanthi Samarasinghe,Female,2001-06-12,Kalutara,Kalutara,"812 Kandy Road, Kalutara, Kalutara",0741381348,Married,912377803V,N1955619,wasanthi.samarasinghe@hotmail.com
2162,Mr.,Zameer Kodithuwakku,Male,1991-02-18,Badulla,Haldummulla,"454 School Lane, Haldummulla, Badulla",0750660309,Married,737588261V,N2519527,zameer.kodithuwakku@yahoo.com
2163,Mrs.,Hiba Ranaweera,Female,2002-11-11,Kilinochchi,Pachchilaipalli,"634 Kandy Road, Pachchilaipalli, Kilinochchi",0777560361,Single,584687432V,N6425250,
2164,Mr.,Priyantha Thilakarathna,Male,2002-12-14,Polonnaruwa,Hingurakgoda,"953 Kandy Road, Hingurakgoda, Polonnaruwa",0750019735,Married,624658404V,N7011730,
2165,Mr.,Yasith Pathirana,Male,1980-04-01,Puttalam,Madampe,"33 Kandy Road, Madampe, Puttalam",0777699945,Married,502742893V,N9742825,yasith.pathirana@yahoo.com
2166,Mr.,Udaya Vithanage,Male,1975-09-13,Kalutara,Panadura,"61 Kandy Road, Panadura, Kalutara",0774013724,Married,736919042V,N5633945,udaya.vithanage@gmail.com
2167,Ms.,Anjali Rajapaksa,Female,1980-11-11,Kandy,Kundasale,"745 Church Street, Kundasale, Kandy",0764366290,Married,688521058V,N7858111,anjali.rajapaksa@gmail.com
2168,Mrs.,Bhagya Wijesinghe,Female,1999-01-17,Nuwara Eliya,Hanguranketha,"222 Galle Road, Hanguranketha, Nuwara Eliya",0727585494,Married,723329637V,N7729218,
2169,Ms.,Zara Zoysa,Female,1976-10-30,Galle,Hikkaduwa,"805 Beach Road, Hikkaduwa, Galle",0735907091,Married,506207148V,N2777177,zara.zoysa@gmail.com
2170,Mr.,Sanjaya Sivapragasam,Male,1999-12-24,Badulla,Mahiyanganaya,"57 Park Lane, Mahiyanganaya, Badulla",0797788541,Married,820907832V,N5952694,sanjaya.sivapragasam@gmail.com
2171,Mr.,Aloka Jayawardena,Male,1990-09-28,Batticaloa,Eravur Town,"688 Church Street, Eravur Town, Batticaloa",0739878371,Married,809446126V,N7908592,aloka.jayawardena@gmail.com
2172,Mr.,Mahinda Uthayakumar,Male,1976-03-07,Polonnaruwa,Medirigiriya,"971 Temple Road, Medirigiriya, Polonnaruwa",0790187796,Married,879640386V,N3733615,mahinda.uthayakumar@hotmail.com
2173,Mr.,Janaka Rajapaksa,Male,2002-03-06,Hambantota,Beliatta,"77 Kandy Road, Beliatta, Hambantota",0747506947,Married,587613777V,N3261050,
2174,Mrs.,Zainab Ratnayake,Female,1985-03-26,Matale,Rattota,"508 Galle Road, Rattota, Matale",0780081826,Married,706886889V,N3592071,zainab.ratnayake@hotmail.com
2175,Mr.,Adeesha Kumara,Male,1983-10-20,Kurunegala,Polgahawela,"34 Kandy Road, Polgahawela, Kurunegala",0717992069,Widowed,817778723V,N7217607,adeesha.kumara@slnet.lk
2176,Mr.,Duminda Pathirana,Male,1995-01-11,Anuradhapura,Rajanganaya,"84 High Street, Rajanganaya, Anuradhapura",0799553480,Married,963577083V,N4859134,duminda.pathirana@yahoo.com
2177,Mr.,Pradeep Cooray,Male,1998-06-15,Vavuniya,Vavuniya North,"61 Park Lane, Vavuniya North, Vavuniya",0730219017,Single,924510725V,N5772932,pradeep.cooray@hotmail.com
2178,Miss,Yasara Kumara,Female,2001-10-21,Ratnapura,Elapatha,"585 Park Lane, Elapatha, Ratnapura",0783493995,Single,654730094V,N7028224,
2179,Mr.,Chandana Ratnayake,Male,1994-08-10,Ampara,Ampara,"415 Colombo Street, Ampara, Ampara",0723853768,Divorced,977791917V,N1223625,
2180,Mrs.,Kalani Herath,Female,1998-01-28,Batticaloa,Eravur Pattu,"824 School Lane, Eravur Pattu, Batticaloa",0741686897,Single,802753851V,N6464058,
2181,Mr.,Ahmed Jaleel,Male,2006-03-05,Trincomalee,Thambalagamuwa,"36 Park Lane, Thambalagamuwa, Trincomalee",0727676868,Married,745206946V,N5400256,
2182,Mr.,Wimal Basnayake,Male,1977-06-28,Matale,Galewela,"623 Colombo Street, Galewela, Matale",0720492341,Single,857102687V,N1269713,
2183,Mr.,Dayan Gamage,Male,1984-03-19,Puttalam,Kalpitiya,"466 Park Lane, Kalpitiya, Puttalam",0762416641,Married,971446334V,N6794791,
2184,Mr.,Ranil Balasuriya,Male,2003-12-06,Kilinochchi,Poonakary,"301 Park Lane, Poonakary, Kilinochchi",0779625801,Single,986746821V,N1240319,
2185,Mrs.,Hansika Ponnambalam,Female,1979-06-22,Batticaloa,Koralai Pattu South,"141 School Lane, Koralai Pattu South, Batticaloa",0763555221,Married,912313466V,N4181647,
2186,Mr.,Oshan Kulathunga,Male,1977-09-24,Batticaloa,Koralai Pattu North,"388 Temple Road, Koralai Pattu North, Batticaloa",0776791660,Married,941050218V,N5955190,
2187,Mr.,Fazil Amarasinghe,Male,1982-04-14,Kandy,Medadumbara,"184 Kandy Road, Medadumbara, Kandy",0755661243,Single,944423748V,N7547783,fazil.amarasinghe@gmail.com
2188,Mr.,Ranjith Hewage,Male,1995-12-21,Galle,Imaduwa,"979 Main Road, Imaduwa, Galle",0755564126,Married,504431705V,N7039471,ranjith.hewage@yahoo.com
2189,Mr.,Duminda Abeysinghe,Male,1992-05-01,Kurunegala,Katupotha,"628 Church Street, Katupotha, Kurunegala",0740861425,Single,580215844V,N5063448,
2190,Mrs.,Gayani Rajapaksa,Female,2001-08-16,Jaffna,Valikamam West,"763 Kandy Road, Valikamam West, Jaffna",0724630115,Married,648801140V,N2260050,
2191,Mr.,Tilak Yogarajah,Male,2006-10-30,Gampaha,Kelaniya,"606 School Lane, Kelaniya, Gampaha",0730284382,Married,663067500V,N1757196,tilak.yogarajah@gmail.com
2192,Miss,Menaka Chandrasekara,Female,1985-05-27,Matale,Wilgamuwa,"887 School Lane, Wilgamuwa, Matale",0720846182,Married,850653796V,N1259922,menaka.chandrasekara@slnet.lk
2193,Mr.,Udaya Kulathunga,Male,1996-06-11,Matara,Thihagoda,"831 Kandy Road, Thihagoda, Matara",0754626867,Single,754193013V,N8577572,udaya.kulathunga@hotmail.com
2194,Mrs.,Lasika Wijesinghe,Female,1999-08-02,Colombo,Sri Jayawardanapura Kotte,"776 Beach Road, Sri Jayawardanapura Kotte, Colombo",0794082879,Single,666868281V,N5956453,lasika.wijesinghe@yahoo.com
2195,Ms.,Queenie Pathirana,Female,1996-07-26,Matara,Kamburupitiya,"567 Main Road, Kamburupitiya, Matara",0754442000,Single,633964322V,N5223921,
2196,Mr.,Sarath Yogarajah,Male,1982-10-17,Ampara,Pothuvil,"407 Beach Road, Pothuvil, Ampara",0768404599,Single,703400841V,N1742572,sarath.yogarajah@slnet.lk
2197,Mr.,Nimal Rajapaksa,Male,1981-06-21,Anuradhapura,Nachchadoowa,"213 High Street, Nachchadoowa, Anuradhapura",0738876693,Married,709393593V,N7038249,nimal.rajapaksa@gmail.com
2198,Mr.,Kamal Amarasinghe,Male,2005-01-15,Anuradhapura,Mihinthale,"729 High Street, Mihinthale, Anuradhapura",0744483834,Married,641373177V,N4688768,
2199,Ms.,Shashika Rajapaksa,Female,1988-07-03,Kegalle,Warakapola,"808 Church Street, Warakapola, Kegalle",0761264624,Divorced,689261610V,N8740350,
2200,Mrs.,Sanduni Uthayakumar,Female,1981-02-28,Puttalam,Dankotuwa,"233 Kandy Road, Dankotuwa, Puttalam",0747128306,Married,742087769V,N3761993,sanduni.uthayakumar@slnet.lk
2201,Mr.,Sampath Karunaratne,Male,1989-03-28,Hambantota,Katuwana,"615 Church Street, Katuwana, Hambantota",0776616878,Single,881951081V,N6971763,sampath.karunaratne@slnet.lk
2202,Mrs.,Yasara Thangavelu,Female,1978-01-28,Ratnapura,Elapatha,"376 Church Street, Elapatha, Ratnapura",0789290925,Single,825883030V,N5280320,
2203,Mr.,Harsha Vigneswaran,Male,2001-11-01,Anuradhapura,Kekirawa,"121 Temple Road, Kekirawa, Anuradhapura",0732465246,Single,967584342V,N6393757,
2204,Mr.,Dayan Vithanage,Male,2006-06-06,Batticaloa,Manmunai South West,"965 School Lane, Manmunai South West, Batticaloa",0739305541,Married,798272352V,N8773281,
2205,Mr.,Mahinda Perera,Male,1985-08-03,Kilinochchi,Poonakary,"881 Galle Road, Poonakary, Kilinochchi",0763984612,Single,860890108V,N8537680,
2206,Miss,Lakmini Dias,Female,1983-10-15,Puttalam,Chilaw,"124 Church Street, Chilaw, Puttalam",0738524843,Married,770285140V,N7968217,lakmini.dias@yahoo.com
2207,Mr.,Nadeeka Balasuriya,Male,2007-06-11,Gampaha,Dompe,"203 Main Road, Dompe, Gampaha",0750180002,Married,693355769V,N8229112,nadeeka.balasuriya@gmail.com
2208,Miss,Jayani Ibrahim,Female,1987-12-03,Moneragala,Katharagama,"97 Temple Road, Katharagama, Moneragala",0737163597,Single,990778314V,N5439652,
2209,Mr.,Pasindu Pathirana,Male,2005-03-05,Kalutara,Horana,"101 Temple Road, Horana, Kalutara",0745082941,Single,515617185V,N7522958,pasindu.pathirana@slnet.lk
2210,Mr.,Duminda de Silva,Male,2007-07-13,Trincomalee,Padavi Siripura,"259 School Lane, Padavi Siripura, Trincomalee",0722730212,Single,720530311V,N6671547,duminda.de silva@hotmail.com
2211,Miss,Eshika Ranaweera,Female,2003-08-07,Hambantota,Thissamaharama,"773 Kandy Road, Thissamaharama, Hambantota",0724012503,Single,958043674V,N7880557,
2212,Miss,Achini Weerakoon,Female,1993-08-07,Mannar,Nanthankadal,"505 Beach Road, Nanthankadal, Mannar",0775513822,Single,612527989V,N7054562,achini.weerakoon@slnet.lk
2213,Mr.,Udaya Vigneswaran,Male,2002-05-21,Badulla,Haputale,"226 School Lane, Haputale, Badulla",0713152349,Divorced,850231620V,N5995921,
2214,Mrs.,Harshani Jayaweera,Female,1976-04-01,Puttalam,Vanathavilluwa,"416 High Street, Vanathavilluwa, Puttalam",0758763910,Married,517801500V,N2576670,
2215,Mr.,Sunil Yapa,Male,1975-09-05,Kalutara,Beruwala,"768 Kandy Road, Beruwala, Kalutara",0765391407,Divorced,768108692V,N3622008,sunil.yapa@hotmail.com
2216,Mrs.,Shashika Perera,Female,1999-03-14,Kilinochchi,Poonakary,"796 Colombo Street, Poonakary, Kilinochchi",0771776297,Married,509957972V,N6232246,shashika.perera@gmail.com
2217,Mr.,Kithsiri Bandara,Male,2003-03-03,Mullaitivu,Puthukudiyiruppu,"683 Kandy Road, Puthukudiyiruppu, Mullaitivu",0761956285,Married,519632895V,N7616992,
2218,Ms.,Pavithra Hettiarachchi,Female,1985-09-14,Puttalam,Anamaduwa,"373 School Lane, Anamaduwa, Puttalam",0761936075,Married,735595978V,N3654684,pavithra.hettiarachchi@hotmail.com
2219,Mrs.,Thushari Dharmasena,Female,2006-04-06,Mannar,Mannar Town,"161 Beach Road, Mannar Town, Mannar",0772666942,Single,562079199V,N6631152,
2220,Miss,Sashika Weerakoon,Female,1983-11-15,Trincomalee,Gomarankadawala,"837 Church Street, Gomarankadawala, Trincomalee",0766909730,Married,718131138V,N9529303,sashika.weerakoon@slnet.lk
2221,Miss,Tharushi Alwis,Female,1996-12-10,Gampaha,Mahara,"388 Beach Road, Mahara, Gampaha",0789344365,Single,614105543V,N4263962,tharushi.alwis@slnet.lk
2222,Mr.,Mahinda Fonseka,Male,1982-05-31,Matale,Rattota,"674 Park Lane, Rattota, Matale",0757063469,Married,934046848V,N5426463,mahinda.fonseka@slnet.lk
2223,Ms.,Hansika Ranaweera,Female,2004-01-24,Jaffna,Valikamam North,"81 Galle Road, Valikamam North, Jaffna",0757457136,Married,934408301V,N5003268,
2224,Mr.,Madushan Jayawardena,Male,1981-06-27,Jaffna,Valikamam South,"374 Kandy Road, Valikamam South, Jaffna",0769415979,Married,822399456V,N1093283,madushan.jayawardena@hotmail.com
2225,Ms.,Indrani Nanayakkara,Female,1987-04-10,Kandy,Kundasale,"452 Galle Road, Kundasale, Kandy",0747535023,Married,517468776V,N9087279,indrani.nanayakkara@hotmail.com
2226,Mr.,Eranga Edirisinghe,Male,2001-09-13,Gampaha,Negombo,"622 High Street, Negombo, Gampaha",0743242329,Married,703890079V,N6082554,eranga.edirisinghe@gmail.com
2227,Mrs.,Hiba Thangavelu,Female,1985-01-16,Anuradhapura,Horowpothana,"361 Main Road, Horowpothana, Anuradhapura",0761851507,Single,935293790V,N5321271,hiba.thangavelu@hotmail.com
2228,Mr.,Asanka Dharmasena,Male,1999-07-30,Mannar,Musali,"211 Kandy Road, Musali, Mannar",0749104517,Divorced,750868559V,N5716623,asanka.dharmasena@hotmail.com
2229,Ms.,Indrani Jayawardena,Female,1981-10-16,Matale,Wilgamuwa,"635 Beach Road, Wilgamuwa, Matale",0745494726,Single,819242384V,N3460153,indrani.jayawardena@hotmail.com
2230,Mrs.,Isuri Weerasinghe,Female,2003-11-07,Matale,Ambanganga Korale,"495 School Lane, Ambanganga Korale, Matale",0724787439,Married,820149273V,N6501214,
2231,Mr.,Ranjith Sivapragasam,Male,2004-02-06,Matale,Ukuwela,"202 Kandy Road, Ukuwela, Matale",0712916275,Married,641511523V,N5221334,
2232,Mr.,Ibrahim Thangavelu,Male,1985-02-07,Kandy,Paspase Korale,"685 Temple Road, Paspase Korale, Kandy",0765015092,Single,908304471V,N8840700,
2233,Mr.,Sarath Kodithuwakku,Male,1996-10-08,Anuradhapura,Horowpothana,"652 School Lane, Horowpothana, Anuradhapura",0726072589,Divorced,821969122V,N4059047,
2234,Mrs.,Dilani Pathirana,Female,1997-09-26,Mannar,Manthai West,"613 Church Street, Manthai West, Mannar",0779916334,Divorced,860869440V,N2718893,dilani.pathirana@yahoo.com
2235,Ms.,Wasanthi Kulathunga,Female,1995-09-02,Ampara,Sammanthurai,"798 Main Road, Sammanthurai, Ampara",0775669891,Married,907213709V,N1752795,wasanthi.kulathunga@slnet.lk
2236,Mrs.,Deepthi Bandara,Female,1987-08-29,Anuradhapura,Galnewa,"989 Beach Road, Galnewa, Anuradhapura",0780828077,Single,788751693V,N6056497,deepthi.bandara@hotmail.com
2237,Mr.,Bandula Nanayakkara,Male,1991-06-05,Mannar,Musali,"953 Galle Road, Musali, Mannar",0798574862,Single,864209678V,N1121448,bandula.nanayakkara@hotmail.com
2238,Mrs.,Upeksha Yogarajah,Female,1976-02-11,Gampaha,Kelaniya,"568 School Lane, Kelaniya, Gampaha",0742864301,Married,921913462V,N7542448,upeksha.yogarajah@hotmail.com
2239,Mr.,Anura Weerakoon,Male,1990-04-10,Trincomalee,Thambalagamuwa,"849 Colombo Street, Thambalagamuwa, Trincomalee",0745043234,Widowed,977148040V,N1698704,anura.weerakoon@hotmail.com
2240,Mrs.,Sanduni Jayaweera,Female,2003-09-25,Anuradhapura,Thambuttegama,"909 Galle Road, Thambuttegama, Anuradhapura",0768480515,Single,882920997V,N6742471,
2241,Mrs.,Ruwini Dharmasena,Female,2004-10-11,Anuradhapura,Thalawa,"971 Church Street, Thalawa, Anuradhapura",0798368477,Married,704600109V,N4285543,
2242,Mrs.,Madhavi Cooray,Female,1993-08-04,Kegalle,Aranayaka,"251 Main Road, Aranayaka, Kegalle",0769078199,Married,818454968V,N2968629,madhavi.cooray@hotmail.com
2243,Mrs.,Nethmi Sivapragasam,Female,1982-12-30,Ampara,Damana,"888 Church Street, Damana, Ampara",0757953659,Single,799802777V,N6475377,
2244,Mr.,Bandula Balasuriya,Male,2006-09-30,Kilinochchi,Karachchi,"828 Main Road, Karachchi, Kilinochchi",0750393690,Married,566811375V,N1545807,bandula.balasuriya@gmail.com
2245,Ms.,Buddhini Udayanga,Female,1985-06-04,Matara,Weligama,"775 Beach Road, Weligama, Matara",0790531046,Married,609829576V,N9815340,buddhini.udayanga@yahoo.com
2246,Mr.,Yasith Obeysekera,Male,1980-05-17,Kegalle,Ruwanwella,"161 Beach Road, Ruwanwella, Kegalle",0729507157,Married,600821087V,N9643954,yasith.obeysekera@slnet.lk
2247,Miss,Harshani Cooray,Female,1980-02-01,Matara,Kamburupitiya,"892 Galle Road, Kamburupitiya, Matara",0759006878,Married,868057829V,N8026343,harshani.cooray@gmail.com
2248,Mr.,Zahran Peiris,Male,1998-09-10,Batticaloa,Koralai Pattu South,"746 Church Street, Koralai Pattu South, Batticaloa",0754069691,Married,640553763V,N9418940,zahran.peiris@gmail.com
2249,Mrs.,Achini Vithanage,Female,1988-04-21,Mullaitivu,Welioya,"866 Galle Road, Welioya, Mullaitivu",0714086791,Married,573138081V,N5283351,
2250,Mrs.,Bhagya Kodithuwakku,Female,1994-03-12,Nuwara Eliya,Kothmale,"803 Galle Road, Kothmale, Nuwara Eliya",0790709734,Married,915317969V,N4528753,
2251,Mr.,Priyantha Wickramasinghe,Male,2007-08-07,Colombo,Moratuwa,"450 Galle Road, Moratuwa, Colombo",0750268684,Married,949019655V,N8583737,priyantha.wickramasinghe@slnet.lk
2252,Mr.,Zameer Edirisinghe,Male,2007-06-06,Batticaloa,Koralai Pattu,"527 Beach Road, Koralai Pattu, Batticaloa",0729915865,Married,895491752V,N5166108,zameer.edirisinghe@slnet.lk
2253,Ms.,Madushika Wickramasinghe,Female,1990-07-07,Kegalle,Galigamuwa,"561 Colombo Street, Galigamuwa, Kegalle",0786395473,Married,723367655V,N8748475,madushika.wickramasinghe@gmail.com
2254,Mr.,Saman Alwis,Male,2005-03-24,Matale,Galewela,"338 Galle Road, Galewela, Matale",0788668146,Single,984063154V,N1501172,saman.alwis@slnet.lk
2255,Mr.,Nadeeka Galappaththi,Male,1982-08-13,Vavuniya,Vengalacheddikulam,"152 Beach Road, Vengalacheddikulam, Vavuniya",0763324810,Single,932325663V,N2052832,nadeeka.galappaththi@hotmail.com
2256,Ms.,Queenie Kumara,Female,2004-03-29,Anuradhapura,Nachchadoowa,"290 Galle Road, Nachchadoowa, Anuradhapura",0755149499,Married,924292163V,N5861870,
2257,Ms.,Achini Nadarajah,Female,1981-03-09,Kurunegala,Panduwasnuwara,"220 Kandy Road, Panduwasnuwara, Kurunegala",0760064794,Married,998104798V,N9114373,achini.nadarajah@slnet.lk
2258,Mr.,Lahiru Perera,Male,2001-09-16,Badulla,Mahiyanganaya,"428 Main Road, Mahiyanganaya, Badulla",0749420164,Single,754288563V,N2489723,
2259,Mr.,Jayantha Ekanayake,Male,2001-08-23,Mannar,Mannar Town,"229 Park Lane, Mannar Town, Mannar",0784623447,Single,524817314V,N5069646,jayantha.ekanayake@slnet.lk
2260,Mr.,Zameer Bandara,Male,1977-03-02,Kegalle,Ruwanwella,"202 Church Street, Ruwanwella, Kegalle",0720506415,Single,698333025V,N4432773,
2261,Mr.,Ranil Jayawardena,Male,1984-03-08,Puttalam,Pallama,"223 Church Street, Pallama, Puttalam",0768173867,Single,815377040V,N1714120,
2262,Mr.,Kapila Zuhair,Male,2005-01-16,Badulla,Mahiyanganaya,"630 Kandy Road, Mahiyanganaya, Badulla",0780895594,Single,741481683V,N9719674,
2263,Ms.,Prabha Jaleel,Female,1987-11-30,Colombo,Padukka,"239 Colombo Street, Padukka, Colombo",0778787071,Married,599640127V,N5931598,
2264,Ms.,Nishani Uthayakumar,Female,1994-03-13,Kalutara,Walallavita,"31 Colombo Street, Walallavita, Kalutara",0772156233,Married,604219739V,N3792630,nishani.uthayakumar@slnet.lk
2265,Mr.,Dayan Zuhair,Male,2006-10-04,Moneragala,Sevanagala,"845 Colombo Street, Sevanagala, Moneragala",0746591263,Married,590604878V,N6219393,
2266,Mr.,Duminda Quintus,Male,2003-01-09,Gampaha,Minuwangoda,"721 Galle Road, Minuwangoda, Gampaha",0743463349,Single,675576363V,N6541198,duminda.quintus@slnet.lk
2267,Mr.,Asanka Thilakarathna,Male,1982-07-07,Polonnaruwa,Welikanda,"813 Church Street, Welikanda, Polonnaruwa",0711491050,Married,803517952V,N7291982,
2268,Ms.,Hansika Lokuhetti,Female,1998-12-19,Badulla,Passara,"551 Temple Road, Passara, Badulla",0728670383,Married,924488100V,N3447696,
2269,Ms.,Inoka Hewage,Female,1981-10-30,Galle,Galle Four Gravets,"479 Kandy Road, Galle Four Gravets, Galle",0740924274,Married,799572438V,N5527187,
2270,Mr.,Chandana Yogarajah,Male,1989-02-28,Ratnapura,Kolonna,"508 School Lane, Kolonna, Ratnapura",0742830668,Single,642536730V,N6531488,
2271,Mr.,Wasantha Jaleel,Male,2005-07-19,Kegalle,Ruwanwella,"395 School Lane, Ruwanwella, Kegalle",0710285745,Single,689280136V,N6659360,
2272,Miss,Indrani Uthayakumar,Female,1987-05-20,Polonnaruwa,Medirigiriya,"271 Kandy Road, Medirigiriya, Polonnaruwa",0765597155,Divorced,588910559V,N8833150,
2273,Mr.,Madushan Cooray,Male,1986-12-10,Jaffna,Delft,"63 Colombo Street, Delft, Jaffna",0730256883,Single,867755272V,N9558084,madushan.cooray@hotmail.com
2274,Mr.,Janaka Balasuriya,Male,1990-04-13,Badulla,Bandarawela,"586 School Lane, Bandarawela, Badulla",0756654278,Married,852937417V,N1364100,janaka.balasuriya@slnet.lk
2275,Mr.,Janaka Munasinghe,Male,2000-03-21,Kandy,Udapalatha,"90 Colombo Street, Udapalatha, Kandy",0735170784,Divorced,947189669V,N4117289,janaka.munasinghe@slnet.lk
2276,Miss,Kalani Karunaratne,Female,1997-08-24,Puttalam,Pallama,"734 Main Road, Pallama, Puttalam",0747466772,Single,609766070V,N2607065,
2277,Mr.,Nimal Vigneswaran,Male,1991-12-24,Colombo,Ratmalana,"84 School Lane, Ratmalana, Colombo",0745872541,Single,983280719V,N5957199,nimal.vigneswaran@slnet.lk
2278,Mr.,Gayan Amarasinghe,Male,2007-03-20,Galle,Nagoda,"98 High Street, Nagoda, Galle",0748913989,Single,985098249V,N9452364,gayan.amarasinghe@gmail.com
2279,Mr.,Kasun Uthayakumar,Male,1992-02-06,Batticaloa,Eravur Pattu,"439 High Street, Eravur Pattu, Batticaloa",0711454855,Married,582217872V,N3347697,
2280,Mr.,Hemantha Alwis,Male,1984-09-09,Mannar,Manthai West,"458 Kandy Road, Manthai West, Mannar",0730803423,Single,631978509V,N2387217,hemantha.alwis@slnet.lk
2281,Mr.,Duminda Kulathunga,Male,1991-06-07,Kilinochchi,Karachchi,"227 Kandy Road, Karachchi, Kilinochchi",0763916091,Single,722169087V,N6969381,
2282,Mr.,Asanka Rizvi,Male,1990-11-05,Colombo,Moratuwa,"963 Temple Road, Moratuwa, Colombo",0717266405,Married,717530697V,N8936786,asanka.rizvi@yahoo.com
2283,Mr.,Viraj Perera,Male,1991-08-25,Trincomalee,Thambalagamuwa,"500 Main Road, Thambalagamuwa, Trincomalee",0767212446,Married,671372844V,N8757119,viraj.perera@gmail.com
2284,Miss,Anjali Zuhair,Female,1992-11-07,Mannar,Mannar Town,"830 Temple Road, Mannar Town, Mannar",0742336803,Single,927210090V,N4147796,anjali.zuhair@yahoo.com
2285,Mrs.,Udeshika Edirisinghe,Female,1988-04-24,Trincomalee,Muttur,"992 High Street, Muttur, Trincomalee",0766184000,Single,938999066V,N1940615,udeshika.edirisinghe@hotmail.com
2286,Mr.,Sunil Jayawardena,Male,1983-08-05,Kilinochchi,Poonakary,"768 School Lane, Poonakary, Kilinochchi",0754872746,Married,867278134V,N6551876,sunil.jayawardena@gmail.com
2287,Mr.,Prasad Gunawardena,Male,2004-12-07,Badulla,Rideemaliyadda,"313 School Lane, Rideemaliyadda, Badulla",0777702677,Single,669684978V,N2652996,
2288,Mr.,Ranil Dharmasena,Male,1985-09-23,Kurunegala,Polpithigama,"244 Main Road, Polpithigama, Kurunegala",0752373772,Married,914596440V,N7179124,ranil.dharmasena@yahoo.com
2289,Mr.,Lahiru Udayanga,Male,1987-06-28,Hambantota,Sooriyawewa,"34 Temple Road, Sooriyawewa, Hambantota",0722870422,Married,505757402V,N5522374,lahiru.udayanga@gmail.com
2290,Miss,Achini Fonseka,Female,2006-03-03,Hambantota,Walasmulla,"840 Church Street, Walasmulla, Hambantota",0773176382,Single,844640952V,N7276558,
2291,Mr.,Abhaya Edirisinghe,Male,2002-10-10,Batticaloa,Manmunai South West,"243 Church Street, Manmunai South West, Batticaloa",0742075322,Single,876585367V,N2160805,abhaya.edirisinghe@hotmail.com
2292,Ms.,Anjali Ilangakoon,Female,2004-11-05,Badulla,Meegahakivula,"217 Park Lane, Meegahakivula, Badulla",0748590604,Married,514994728V,N9709592,anjali.ilangakoon@hotmail.com
2293,Ms.,Bhagya Basnayake,Female,2003-11-27,Kalutara,Walallavita,"153 Galle Road, Walallavita, Kalutara",0786629448,Single,951474553V,N7184221,bhagya.basnayake@slnet.lk
2294,Ms.,Ganga Perera,Female,1993-04-01,Galle,Niyagama,"551 Galle Road, Niyagama, Galle",0767093353,Single,887211810V,N4058281,ganga.perera@yahoo.com
2295,Mr.,Saman Gunawardena,Male,1995-03-26,Matara,Dickwella,"28 Church Street, Dickwella, Matara",0739565470,Married,501732892V,N2140904,saman.gunawardena@gmail.com
2296,Miss,Isuri Sivapragasam,Female,1984-06-22,Colombo,Sri Jayawardanapura Kotte,"416 Temple Road, Sri Jayawardanapura Kotte, Colombo",0780783969,Single,998788890V,N9789295,isuri.sivapragasam@slnet.lk
2297,Mrs.,Ruwini Thilakarathna,Female,1996-06-27,Colombo,Padukka,"133 High Street, Padukka, Colombo",0724117184,Married,729137823V,N7731559,
